Benchmark,InputData,Data,DataID,Kernel,Memory Frequency,SOL FB,Elapsed Cycles,SM Frequency,Memory [%],Duration,SOL L2,SM Active Cycles,SM [%],SOL TEX,Executed Ipc Active,Executed Ipc Elapsed,Issued Ipc Active,Issue Slots Busy,SM Busy,Memory Throughput,Mem Busy,Max Bandwidth,L2 Hit Rate,Mem Pipes Busy,L1 Hit Rate,Active Warps Per Scheduler,Eligible Warps Per Scheduler,No Eligible,Instructions Per Active Issue Slot,Issued Warp Per Scheduler,One or More Eligible,Avg. Not Predicated Off Threads Per Warp,Avg. Active Threads Per Warp,Warp Cycles Per Executed Instruction,Warp Cycles Per Issued Instruction,Warp Cycles Per Issue Active,Avg. Executed Instructions Per Scheduler,Executed Instructions,Avg. Issued Instructions Per Scheduler,Issued Instructions,Block Size,Grid Size,Registers Per Thread,Shared Memory Configuration Size,Dynamic Shared Memory Per Block,Static Shared Memory Per Block,Threads,Waves Per SM,Block Limit SM,Block Limit Registers,Block Limit Shared Mem,Block Limit Warps,Achieved Active Warps Per SM,Achieved Occupancy,Theoretical Active Warps per SM,Theoretical Occupancy,variant,BeginAddr,EndAddr,DataSize,CPUPageFault,GPUPagePault,HtoD,DtoH,RemoteMap
cfd,097K,h_areas,0,cuda_compute_step_factor,738805970.15,40.07,11734,1091433457.71,40.07,10720,11.91,8114.86,18.7,11.22,1.06,0.74,1.08,26.96,26.96,303122388059.7,11.91,40.07,14.39,5.19,0.0,7.94,0.5,72.22,1,0.28,27.78,28.19,32.0,29.05,28.6,28.6,2153.66,689172,2187.58,700026,192,506,20,0,0,0,97152,0.63,32,14,32,10,30.84,48.18,60,93.75,111,0x200060000000,0x20006005ee00,388608,3,674,384.0,0.0,0.0
cfd,097K,h_elements_surrounding_elements,1,cuda_compute_step_factor,738805970.15,40.07,11734,1091433457.71,40.07,10720,11.91,8114.86,18.7,11.22,1.06,0.74,1.08,26.96,26.96,303122388059.7,11.91,40.07,14.39,5.19,0.0,7.94,0.5,72.22,1,0.28,27.78,28.19,32.0,29.05,28.6,28.6,2153.66,689172,2187.58,700026,192,506,20,0,0,0,97152,0.63,32,14,32,10,30.84,48.18,60,93.75,111,0x20006005ee00,0x2000601da600,1554432,10,51,1664.0,0.0,0.0
cfd,097K,h_normals,2,cuda_compute_step_factor,738805970.15,40.07,11734,1091433457.71,40.07,10720,11.91,8114.86,18.7,11.22,1.06,0.74,1.08,26.96,26.96,303122388059.7,11.91,40.07,14.39,5.19,0.0,7.94,0.5,72.22,1,0.28,27.78,28.19,32.0,29.05,28.6,28.6,2153.66,689172,2187.58,700026,192,506,20,0,0,0,97152,0.63,32,14,32,10,30.84,48.18,60,93.75,111,0x200060200000,0x200060672800,4663296,33,337,4608.0,0.0,0.0
cfd,097K,h_areas,0,cuda_compute_flux,851632653.06,34.51,49400,1254689625.85,34.51,39200,30.89,37367.66,26.01,29.04,1.36,1.03,1.37,34.23,34.23,300965714285.71,30.89,34.51,71.9,6.02,28.67,6.16,0.58,65.52,1,0.34,34.48,28.48,31.33,18.02,17.86,17.86,12676.78,4056569,12789.1,4092511,192,506,58,0,0,0,97152,1.27,32,5,32,10,24.78,38.71,30,46.88,111,0x200060000000,0x20006005ee00,388608,3,674,384.0,0.0,0.0
cfd,097K,h_elements_surrounding_elements,1,cuda_compute_flux,851632653.06,34.51,49400,1254689625.85,34.51,39200,30.89,37367.66,26.01,29.04,1.36,1.03,1.37,34.23,34.23,300965714285.71,30.89,34.51,71.9,6.02,28.67,6.16,0.58,65.52,1,0.34,34.48,28.48,31.33,18.02,17.86,17.86,12676.78,4056569,12789.1,4092511,192,506,58,0,0,0,97152,1.27,32,5,32,10,24.78,38.71,30,46.88,111,0x20006005ee00,0x2000601da600,1554432,10,51,1664.0,0.0,0.0
cfd,097K,h_normals,2,cuda_compute_flux,851632653.06,34.51,49400,1254689625.85,34.51,39200,30.89,37367.66,26.01,29.04,1.36,1.03,1.37,34.23,34.23,300965714285.71,30.89,34.51,71.9,6.02,28.67,6.16,0.58,65.52,1,0.34,34.48,28.48,31.33,18.02,17.86,17.86,12676.78,4056569,12789.1,4092511,192,506,58,0,0,0,97152,1.27,32,5,32,10,24.78,38.71,30,46.88,111,0x200060200000,0x200060672800,4663296,33,337,4608.0,0.0,0.0
cfd,097K,h_areas,0,cuda_time_step,836633663.37,61.4,16092,1241478444.72,61.4,12928,19.81,11468.31,4.74,14.56,0.26,0.19,0.27,6.63,6.63,526054455445.54,19.81,61.4,31.29,4.49,0.0,8.41,0.11,93.74,1,0.06,6.26,30.78,32.0,136.19,134.25,134.25,749.51,239844,760.32,243302,192,506,22,0,0,0,97152,0.63,32,14,32,10,34.11,53.3,60,93.75,111,0x200060000000,0x20006005ee00,388608,3,674,384.0,0.0,0.0
cfd,097K,h_elements_surrounding_elements,1,cuda_time_step,836633663.37,61.4,16092,1241478444.72,61.4,12928,19.81,11468.31,4.74,14.56,0.26,0.19,0.27,6.63,6.63,526054455445.54,19.81,61.4,31.29,4.49,0.0,8.41,0.11,93.74,1,0.06,6.26,30.78,32.0,136.19,134.25,134.25,749.51,239844,760.32,243302,192,506,22,0,0,0,97152,0.63,32,14,32,10,34.11,53.3,60,93.75,111,0x20006005ee00,0x2000601da600,1554432,10,51,1664.0,0.0,0.0
cfd,097K,h_normals,2,cuda_time_step,836633663.37,61.4,16092,1241478444.72,61.4,12928,19.81,11468.31,4.74,14.56,0.26,0.19,0.27,6.63,6.63,526054455445.54,19.81,61.4,31.29,4.49,0.0,8.41,0.11,93.74,1,0.06,6.26,30.78,32.0,136.19,134.25,134.25,749.51,239844,760.32,243302,192,506,22,0,0,0,97152,0.63,32,14,32,10,34.11,53.3,60,93.75,111,0x200060200000,0x200060672800,4663296,33,337,4608.0,0.0,0.0
cfd,097K,h_areas,0,cuda_compute_flux,844814534.44,32.33,52897,1244795609.39,32.33,42272,28.91,38937.8,26.49,27.98,1.42,1.05,1.43,35.79,35.79,279647993943.98,28.91,32.33,72.51,6.07,28.24,6.33,0.63,62.67,1,0.37,37.33,22.14,23.31,17.09,16.96,16.96,13825.49,4424157,13935.81,4459460,192,506,58,0,0,0,97152,1.27,32,5,32,10,24.03,37.54,30,46.88,111,0x200060000000,0x20006005ee00,388608,3,674,384.0,0.0,0.0
cfd,097K,h_elements_surrounding_elements,1,cuda_compute_flux,844814534.44,32.33,52897,1244795609.39,32.33,42272,28.91,38937.8,26.49,27.98,1.42,1.05,1.43,35.79,35.79,279647993943.98,28.91,32.33,72.51,6.07,28.24,6.33,0.63,62.67,1,0.37,37.33,22.14,23.31,17.09,16.96,16.96,13825.49,4424157,13935.81,4459460,192,506,58,0,0,0,97152,1.27,32,5,32,10,24.03,37.54,30,46.88,111,0x20006005ee00,0x2000601da600,1554432,10,51,1664.0,0.0,0.0
cfd,097K,h_normals,2,cuda_compute_flux,844814534.44,32.33,52897,1244795609.39,32.33,42272,28.91,38937.8,26.49,27.98,1.42,1.05,1.43,35.79,35.79,279647993943.98,28.91,32.33,72.51,6.07,28.24,6.33,0.63,62.67,1,0.37,37.33,22.14,23.31,17.09,16.96,16.96,13825.49,4424157,13935.81,4459460,192,506,58,0,0,0,97152,1.27,32,5,32,10,24.03,37.54,30,46.88,111,0x200060200000,0x200060672800,4663296,33,337,4608.0,0.0,0.0
cfd,097K,h_areas,0,cuda_time_step,839901477.83,60.83,16243,1245753797.21,60.83,12992,19.67,11728.49,4.7,14.24,0.26,0.19,0.26,6.48,6.48,523137931034.48,19.67,60.83,31.29,4.46,0.0,8.66,0.11,93.3,1,0.07,6.7,30.78,32.0,131.1,129.29,129.29,749.51,239844,760.05,243215,192,506,22,0,0,0,97152,0.63,32,14,32,10,33.9,52.97,60,93.75,111,0x200060000000,0x20006005ee00,388608,3,674,384.0,0.0,0.0
cfd,097K,h_elements_surrounding_elements,1,cuda_time_step,839901477.83,60.83,16243,1245753797.21,60.83,12992,19.67,11728.49,4.7,14.24,0.26,0.19,0.26,6.48,6.48,523137931034.48,19.67,60.83,31.29,4.46,0.0,8.66,0.11,93.3,1,0.07,6.7,30.78,32.0,131.1,129.29,129.29,749.51,239844,760.05,243215,192,506,22,0,0,0,97152,0.63,32,14,32,10,33.9,52.97,60,93.75,111,0x20006005ee00,0x2000601da600,1554432,10,51,1664.0,0.0,0.0
cfd,097K,h_normals,2,cuda_time_step,839901477.83,60.83,16243,1245753797.21,60.83,12992,19.67,11728.49,4.7,14.24,0.26,0.19,0.26,6.48,6.48,523137931034.48,19.67,60.83,31.29,4.46,0.0,8.66,0.11,93.3,1,0.07,6.7,30.78,32.0,131.1,129.29,129.29,749.51,239844,760.05,243215,192,506,22,0,0,0,97152,0.63,32,14,32,10,33.9,52.97,60,93.75,111,0x200060200000,0x200060672800,4663296,33,337,4608.0,0.0,0.0
cfd,097K,h_areas,0,cuda_compute_flux,865582870.74,33.05,51666,1274381278.09,33.05,40352,29.6,38590.06,25.68,28.03,1.36,1.02,1.37,34.21,34.21,292975416336.24,29.6,33.05,72.44,5.7,28.25,6.14,0.57,64.83,1,0.35,35.17,22.98,24.07,17.57,17.45,17.45,13108.8,4194817,13202.41,4224770,192,506,58,0,0,0,97152,1.27,32,5,32,10,24.22,37.84,30,46.88,111,0x200060000000,0x20006005ee00,388608,3,674,384.0,0.0,0.0
cfd,097K,h_elements_surrounding_elements,1,cuda_compute_flux,865582870.74,33.05,51666,1274381278.09,33.05,40352,29.6,38590.06,25.68,28.03,1.36,1.02,1.37,34.21,34.21,292975416336.24,29.6,33.05,72.44,5.7,28.25,6.14,0.57,64.83,1,0.35,35.17,22.98,24.07,17.57,17.45,17.45,13108.8,4194817,13202.41,4224770,192,506,58,0,0,0,97152,1.27,32,5,32,10,24.22,37.84,30,46.88,111,0x20006005ee00,0x2000601da600,1554432,10,51,1664.0,0.0,0.0
cfd,097K,h_normals,2,cuda_compute_flux,865582870.74,33.05,51666,1274381278.09,33.05,40352,29.6,38590.06,25.68,28.03,1.36,1.02,1.37,34.21,34.21,292975416336.24,29.6,33.05,72.44,5.7,28.25,6.14,0.57,64.83,1,0.35,35.17,22.98,24.07,17.57,17.45,17.45,13108.8,4194817,13202.41,4224770,192,506,58,0,0,0,97152,1.27,32,5,32,10,24.22,37.84,30,46.88,111,0x200060200000,0x200060672800,4663296,33,337,4608.0,0.0,0.0
cfd,097K,h_areas,0,cuda_time_step,857506361.32,61.92,16062,1272967027.14,61.92,12576,19.86,11652.05,4.75,14.33,0.26,0.19,0.26,6.52,6.52,543689567430.03,19.86,61.92,31.29,4.5,0.0,8.78,0.11,93.25,1,0.07,6.75,30.78,32.0,132.0,130.14,130.14,749.51,239844,760.24,243278,192,506,22,0,0,0,97152,0.63,32,14,32,10,33.86,52.91,60,93.75,111,0x200060000000,0x20006005ee00,388608,3,674,384.0,0.0,0.0
cfd,097K,h_elements_surrounding_elements,1,cuda_time_step,857506361.32,61.92,16062,1272967027.14,61.92,12576,19.86,11652.05,4.75,14.33,0.26,0.19,0.26,6.52,6.52,543689567430.03,19.86,61.92,31.29,4.5,0.0,8.78,0.11,93.25,1,0.07,6.75,30.78,32.0,132.0,130.14,130.14,749.51,239844,760.24,243278,192,506,22,0,0,0,97152,0.63,32,14,32,10,33.86,52.91,60,93.75,111,0x20006005ee00,0x2000601da600,1554432,10,51,1664.0,0.0,0.0
cfd,097K,h_normals,2,cuda_time_step,857506361.32,61.92,16062,1272967027.14,61.92,12576,19.86,11652.05,4.75,14.33,0.26,0.19,0.26,6.52,6.52,543689567430.03,19.86,61.92,31.29,4.5,0.0,8.78,0.11,93.25,1,0.07,6.75,30.78,32.0,132.0,130.14,130.14,749.51,239844,760.24,243278,192,506,22,0,0,0,97152,0.63,32,14,32,10,33.86,52.91,60,93.75,111,0x200060200000,0x200060672800,4663296,33,337,4608.0,0.0,0.0
cfd,097K,h_areas,0,cuda_compute_step_factor,784829721.36,39.51,11988,1155895252.84,39.51,10336,11.67,8364.19,18.81,10.89,1.06,0.74,1.07,26.86,26.86,317566563467.49,11.67,39.51,14.39,5.56,0.0,7.56,0.47,72.27,1,0.28,27.73,21.81,23.46,27.65,27.28,27.28,2216.78,709368,2246.72,718949,192,506,20,0,0,0,97152,0.63,32,14,32,10,30.24,47.24,60,93.75,111,0x200060000000,0x20006005ee00,388608,3,674,384.0,0.0,0.0
cfd,097K,h_elements_surrounding_elements,1,cuda_compute_step_factor,784829721.36,39.51,11988,1155895252.84,39.51,10336,11.67,8364.19,18.81,10.89,1.06,0.74,1.07,26.86,26.86,317566563467.49,11.67,39.51,14.39,5.56,0.0,7.56,0.47,72.27,1,0.28,27.73,21.81,23.46,27.65,27.28,27.28,2216.78,709368,2246.72,718949,192,506,20,0,0,0,97152,0.63,32,14,32,10,30.24,47.24,60,93.75,111,0x20006005ee00,0x2000601da600,1554432,10,51,1664.0,0.0,0.0
cfd,097K,h_normals,2,cuda_compute_step_factor,784829721.36,39.51,11988,1155895252.84,39.51,10336,11.67,8364.19,18.81,10.89,1.06,0.74,1.07,26.86,26.86,317566563467.49,11.67,39.51,14.39,5.56,0.0,7.56,0.47,72.27,1,0.28,27.73,21.81,23.46,27.65,27.28,27.28,2216.78,709368,2246.72,718949,192,506,20,0,0,0,97152,0.63,32,14,32,10,30.24,47.24,60,93.75,111,0x200060200000,0x200060672800,4663296,33,337,4608.0,0.0,0.0
cfd,097K,h_areas,0,cuda_compute_flux,876717865.8,33.26,51325,1289856170.84,33.26,39584,29.74,39375.4,25.46,27.55,1.31,1.01,1.32,33.01,33.01,298615198059.82,29.74,33.26,72.7,5.64,28.19,6.17,0.55,65.28,1,0.35,34.72,23.27,24.35,17.88,17.76,17.76,12907.09,4130270,12996.77,4158968,192,506,58,0,0,0,97152,1.27,32,5,32,10,23.77,37.14,30,46.88,111,0x200060000000,0x20006005ee00,388608,3,674,384.0,0.0,0.0
cfd,097K,h_elements_surrounding_elements,1,cuda_compute_flux,876717865.8,33.26,51325,1289856170.84,33.26,39584,29.74,39375.4,25.46,27.55,1.31,1.01,1.32,33.01,33.01,298615198059.82,29.74,33.26,72.7,5.64,28.19,6.17,0.55,65.28,1,0.35,34.72,23.27,24.35,17.88,17.76,17.76,12907.09,4130270,12996.77,4158968,192,506,58,0,0,0,97152,1.27,32,5,32,10,23.77,37.14,30,46.88,111,0x20006005ee00,0x2000601da600,1554432,10,51,1664.0,0.0,0.0
cfd,097K,h_normals,2,cuda_compute_flux,876717865.8,33.26,51325,1289856170.84,33.26,39584,29.74,39375.4,25.46,27.55,1.31,1.01,1.32,33.01,33.01,298615198059.82,29.74,33.26,72.7,5.64,28.19,6.17,0.55,65.28,1,0.35,34.72,23.27,24.35,17.88,17.76,17.76,12907.09,4130270,12996.77,4158968,192,506,58,0,0,0,97152,1.27,32,5,32,10,23.77,37.14,30,46.88,111,0x200060200000,0x200060672800,4663296,33,337,4608.0,0.0,0.0
cfd,097K,h_areas,0,cuda_time_step,886304909.56,60.45,16295,1311732881.14,60.45,12384,19.57,11528.66,4.68,14.48,0.26,0.18,0.26,6.59,6.59,548635658914.73,19.57,60.45,31.29,4.44,0.0,8.59,0.11,93.26,1,0.07,6.74,30.78,32.0,129.38,127.56,127.56,749.51,239844,760.18,243259,192,506,22,0,0,0,97152,0.63,32,14,32,10,34.09,53.26,60,93.75,111,0x200060000000,0x20006005ee00,388608,3,674,384.0,0.0,0.0
cfd,097K,h_elements_surrounding_elements,1,cuda_time_step,886304909.56,60.45,16295,1311732881.14,60.45,12384,19.57,11528.66,4.68,14.48,0.26,0.18,0.26,6.59,6.59,548635658914.73,19.57,60.45,31.29,4.44,0.0,8.59,0.11,93.26,1,0.07,6.74,30.78,32.0,129.38,127.56,127.56,749.51,239844,760.18,243259,192,506,22,0,0,0,97152,0.63,32,14,32,10,34.09,53.26,60,93.75,111,0x20006005ee00,0x2000601da600,1554432,10,51,1664.0,0.0,0.0
cfd,097K,h_normals,2,cuda_time_step,886304909.56,60.45,16295,1311732881.14,60.45,12384,19.57,11528.66,4.68,14.48,0.26,0.18,0.26,6.59,6.59,548635658914.73,19.57,60.45,31.29,4.44,0.0,8.59,0.11,93.26,1,0.07,6.74,30.78,32.0,129.38,127.56,127.56,749.51,239844,760.18,243259,192,506,22,0,0,0,97152,0.63,32,14,32,10,34.09,53.26,60,93.75,111,0x200060200000,0x200060672800,4663296,33,337,4608.0,0.0,0.0
cfd,097K,h_areas,0,cuda_compute_flux,860300081.1,34.09,50231,1266186807.25,34.09,39456,30.54,38210.61,25.45,28.37,1.32,1.01,1.33,33.27,33.27,300291159772.91,30.54,34.09,72.25,5.66,28.14,5.94,0.54,66.42,1,0.34,33.58,23.71,24.78,17.81,17.7,17.7,12632.7,4042463,12711.86,4067794,192,506,58,0,0,0,97152,1.27,32,5,32,10,23.64,36.94,30,46.88,111,0x200060000000,0x20006005ee00,388608,3,674,384.0,0.0,0.0
cfd,097K,h_elements_surrounding_elements,1,cuda_compute_flux,860300081.1,34.09,50231,1266186807.25,34.09,39456,30.54,38210.61,25.45,28.37,1.32,1.01,1.33,33.27,33.27,300291159772.91,30.54,34.09,72.25,5.66,28.14,5.94,0.54,66.42,1,0.34,33.58,23.71,24.78,17.81,17.7,17.7,12632.7,4042463,12711.86,4067794,192,506,58,0,0,0,97152,1.27,32,5,32,10,23.64,36.94,30,46.88,111,0x20006005ee00,0x2000601da600,1554432,10,51,1664.0,0.0,0.0
cfd,097K,h_normals,2,cuda_compute_flux,860300081.1,34.09,50231,1266186807.25,34.09,39456,30.54,38210.61,25.45,28.37,1.32,1.01,1.33,33.27,33.27,300291159772.91,30.54,34.09,72.25,5.66,28.14,5.94,0.54,66.42,1,0.34,33.58,23.71,24.78,17.81,17.7,17.7,12632.7,4042463,12711.86,4067794,192,506,58,0,0,0,97152,1.27,32,5,32,10,23.64,36.94,30,46.88,111,0x200060200000,0x200060672800,4663296,33,337,4608.0,0.0,0.0
cfd,097K,h_areas,0,cuda_time_step,921391752.58,58.01,17023,1366019652.06,58.01,12416,18.75,11573.6,4.49,14.43,0.26,0.18,0.26,6.57,6.57,547335051546.39,18.75,58.01,31.29,4.25,0.0,7.75,0.1,93.92,1,0.06,6.08,30.78,32.0,129.48,127.58,127.58,749.51,239844,760.68,243418,192,506,22,0,0,0,97152,0.63,32,14,32,10,34.04,53.19,60,93.75,111,0x200060000000,0x20006005ee00,388608,3,674,384.0,0.0,0.0
cfd,097K,h_elements_surrounding_elements,1,cuda_time_step,921391752.58,58.01,17023,1366019652.06,58.01,12416,18.75,11573.6,4.49,14.43,0.26,0.18,0.26,6.57,6.57,547335051546.39,18.75,58.01,31.29,4.25,0.0,7.75,0.1,93.92,1,0.06,6.08,30.78,32.0,129.48,127.58,127.58,749.51,239844,760.68,243418,192,506,22,0,0,0,97152,0.63,32,14,32,10,34.04,53.19,60,93.75,111,0x20006005ee00,0x2000601da600,1554432,10,51,1664.0,0.0,0.0
cfd,097K,h_normals,2,cuda_time_step,921391752.58,58.01,17023,1366019652.06,58.01,12416,18.75,11573.6,4.49,14.43,0.26,0.18,0.26,6.57,6.57,547335051546.39,18.75,58.01,31.29,4.25,0.0,7.75,0.1,93.92,1,0.06,6.08,30.78,32.0,129.48,127.58,127.58,749.51,239844,760.68,243418,192,506,22,0,0,0,97152,0.63,32,14,32,10,34.04,53.19,60,93.75,111,0x200060200000,0x200060672800,4663296,33,337,4608.0,0.0,0.0
cfd,097K,h_areas,0,cuda_compute_flux,860739575.14,33.04,51799,1268272193.81,33.04,40672,29.46,38494.53,23.98,28.36,1.28,0.95,1.29,32.13,32.13,291195908733.28,29.46,33.04,72.58,5.43,28.18,5.9,0.52,67.46,1,0.33,32.54,24.3,25.39,18.25,18.14,18.14,12295.77,3934646,12367.69,3957662,192,506,58,0,0,0,97152,1.27,32,5,32,10,24.0,37.5,30,46.88,111,0x200060000000,0x20006005ee00,388608,3,674,384.0,0.0,0.0
cfd,097K,h_elements_surrounding_elements,1,cuda_compute_flux,860739575.14,33.04,51799,1268272193.81,33.04,40672,29.46,38494.53,23.98,28.36,1.28,0.95,1.29,32.13,32.13,291195908733.28,29.46,33.04,72.58,5.43,28.18,5.9,0.52,67.46,1,0.33,32.54,24.3,25.39,18.25,18.14,18.14,12295.77,3934646,12367.69,3957662,192,506,58,0,0,0,97152,1.27,32,5,32,10,24.0,37.5,30,46.88,111,0x20006005ee00,0x2000601da600,1554432,10,51,1664.0,0.0,0.0
cfd,097K,h_normals,2,cuda_compute_flux,860739575.14,33.04,51799,1268272193.81,33.04,40672,29.46,38494.53,23.98,28.36,1.28,0.95,1.29,32.13,32.13,291195908733.28,29.46,33.04,72.58,5.43,28.18,5.9,0.52,67.46,1,0.33,32.54,24.3,25.39,18.25,18.14,18.14,12295.77,3934646,12367.69,3957662,192,506,58,0,0,0,97152,1.27,32,5,32,10,24.0,37.5,30,46.88,111,0x200060200000,0x200060672800,4663296,33,337,4608.0,0.0,0.0
cfd,097K,h_areas,0,cuda_time_step,860389610.39,62.97,15727,1270792748.92,62.97,12320,20.32,11399.14,4.86,14.65,0.26,0.19,0.27,6.67,6.67,554758441558.44,20.32,62.97,31.29,4.61,0.0,8.72,0.12,93.33,1,0.07,6.67,30.78,32.0,132.63,130.77,130.77,749.51,239844,760.2,243264,192,506,22,0,0,0,97152,0.63,32,14,32,10,34.01,53.14,60,93.75,111,0x200060000000,0x20006005ee00,388608,3,674,384.0,0.0,0.0
cfd,097K,h_elements_surrounding_elements,1,cuda_time_step,860389610.39,62.97,15727,1270792748.92,62.97,12320,20.32,11399.14,4.86,14.65,0.26,0.19,0.27,6.67,6.67,554758441558.44,20.32,62.97,31.29,4.61,0.0,8.72,0.12,93.33,1,0.07,6.67,30.78,32.0,132.63,130.77,130.77,749.51,239844,760.2,243264,192,506,22,0,0,0,97152,0.63,32,14,32,10,34.01,53.14,60,93.75,111,0x20006005ee00,0x2000601da600,1554432,10,51,1664.0,0.0,0.0
cfd,097K,h_normals,2,cuda_time_step,860389610.39,62.97,15727,1270792748.92,62.97,12320,20.32,11399.14,4.86,14.65,0.26,0.19,0.27,6.67,6.67,554758441558.44,20.32,62.97,31.29,4.61,0.0,8.72,0.12,93.33,1,0.07,6.67,30.78,32.0,132.63,130.77,130.77,749.51,239844,760.2,243264,192,506,22,0,0,0,97152,0.63,32,14,32,10,34.01,53.14,60,93.75,111,0x200060200000,0x200060672800,4663296,33,337,4608.0,0.0,0.0
cfd,097K,h_areas,0,cuda_compute_step_factor,752252252.25,39.5,11838,1107545045.05,39.5,10656,11.81,8216.3,18.04,11.09,1.02,0.71,1.04,25.9,25.9,304234234234.23,11.81,39.5,14.39,5.18,0.0,7.78,0.46,73.27,1,0.27,26.73,22.86,24.56,29.5,29.13,29.13,2101.57,672503,2128.32,681063,192,506,20,0,0,0,97152,0.63,32,14,32,10,30.15,47.11,60,93.75,111,0x200060000000,0x20006005ee00,388608,3,674,384.0,0.0,0.0
cfd,097K,h_elements_surrounding_elements,1,cuda_compute_step_factor,752252252.25,39.5,11838,1107545045.05,39.5,10656,11.81,8216.3,18.04,11.09,1.02,0.71,1.04,25.9,25.9,304234234234.23,11.81,39.5,14.39,5.18,0.0,7.78,0.46,73.27,1,0.27,26.73,22.86,24.56,29.5,29.13,29.13,2101.57,672503,2128.32,681063,192,506,20,0,0,0,97152,0.63,32,14,32,10,30.15,47.11,60,93.75,111,0x20006005ee00,0x2000601da600,1554432,10,51,1664.0,0.0,0.0
cfd,097K,h_normals,2,cuda_compute_step_factor,752252252.25,39.5,11838,1107545045.05,39.5,10656,11.81,8216.3,18.04,11.09,1.02,0.71,1.04,25.9,25.9,304234234234.23,11.81,39.5,14.39,5.18,0.0,7.78,0.46,73.27,1,0.27,26.73,22.86,24.56,29.5,29.13,29.13,2101.57,672503,2128.32,681063,192,506,20,0,0,0,97152,0.63,32,14,32,10,30.15,47.11,60,93.75,111,0x200060200000,0x200060672800,4663296,33,337,4608.0,0.0,0.0
cfd,097K,h_areas,0,cuda_compute_flux,850746268.66,33.34,51203,1252483470.8,33.34,40736,29.61,38098.07,24.29,28.41,1.29,0.97,1.3,32.53,32.53,290434406912.8,29.61,33.34,72.95,5.5,28.34,6.08,0.53,66.51,1,0.33,33.49,24.26,25.35,18.28,18.17,18.17,12317.48,3941593,12391.78,3965370,192,506,58,0,0,0,97152,1.27,32,5,32,10,24.24,37.87,30,46.88,111,0x200060000000,0x20006005ee00,388608,3,674,384.0,0.0,0.0
cfd,097K,h_elements_surrounding_elements,1,cuda_compute_flux,850746268.66,33.34,51203,1252483470.8,33.34,40736,29.61,38098.07,24.29,28.41,1.29,0.97,1.3,32.53,32.53,290434406912.8,29.61,33.34,72.95,5.5,28.34,6.08,0.53,66.51,1,0.33,33.49,24.26,25.35,18.28,18.17,18.17,12317.48,3941593,12391.78,3965370,192,506,58,0,0,0,97152,1.27,32,5,32,10,24.24,37.87,30,46.88,111,0x20006005ee00,0x2000601da600,1554432,10,51,1664.0,0.0,0.0
cfd,097K,h_normals,2,cuda_compute_flux,850746268.66,33.34,51203,1252483470.8,33.34,40736,29.61,38098.07,24.29,28.41,1.29,0.97,1.3,32.53,32.53,290434406912.8,29.61,33.34,72.95,5.5,28.34,6.08,0.53,66.51,1,0.33,33.49,24.26,25.35,18.28,18.17,18.17,12317.48,3941593,12391.78,3965370,192,506,58,0,0,0,97152,1.27,32,5,32,10,24.24,37.87,30,46.88,111,0x200060200000,0x200060672800,4663296,33,337,4608.0,0.0,0.0
cfd,097K,h_areas,0,cuda_time_step,817955112.22,63.6,15597,1211970074.81,63.6,12832,20.45,11571.52,4.91,14.43,0.26,0.19,0.26,6.59,6.59,532673316708.23,20.45,63.6,31.29,4.64,0.0,8.49,0.11,93.4,1,0.07,6.6,30.78,32.0,130.98,128.69,128.69,749.51,239844,762.88,244123,192,506,22,0,0,0,97152,0.63,32,14,32,10,34.02,53.16,60,93.75,111,0x200060000000,0x20006005ee00,388608,3,674,384.0,0.0,0.0
cfd,097K,h_elements_surrounding_elements,1,cuda_time_step,817955112.22,63.6,15597,1211970074.81,63.6,12832,20.45,11571.52,4.91,14.43,0.26,0.19,0.26,6.59,6.59,532673316708.23,20.45,63.6,31.29,4.64,0.0,8.49,0.11,93.4,1,0.07,6.6,30.78,32.0,130.98,128.69,128.69,749.51,239844,762.88,244123,192,506,22,0,0,0,97152,0.63,32,14,32,10,34.02,53.16,60,93.75,111,0x20006005ee00,0x2000601da600,1554432,10,51,1664.0,0.0,0.0
cfd,097K,h_normals,2,cuda_time_step,817955112.22,63.6,15597,1211970074.81,63.6,12832,20.45,11571.52,4.91,14.43,0.26,0.19,0.26,6.59,6.59,532673316708.23,20.45,63.6,31.29,4.64,0.0,8.49,0.11,93.4,1,0.07,6.6,30.78,32.0,130.98,128.69,128.69,749.51,239844,762.88,244123,192,506,22,0,0,0,97152,0.63,32,14,32,10,34.02,53.16,60,93.75,111,0x200060200000,0x200060672800,4663296,33,337,4608.0,0.0,0.0
cfd,097K,h_areas,0,cuda_compute_flux,861632653.06,34.26,49949,1268022959.18,34.26,39200,30.5,38178.1,24.31,28.6,1.26,0.97,1.27,31.64,31.64,302291428571.43,30.5,34.26,72.88,5.59,28.19,6.1,0.51,67.67,1,0.32,32.33,24.82,25.92,18.98,18.88,18.88,12014.94,3844782,12080.77,3865848,192,506,58,0,0,0,97152,1.27,32,5,32,10,23.8,37.19,30,46.88,111,0x200060000000,0x20006005ee00,388608,3,674,384.0,0.0,0.0
