InputData,Kernel,Data,DataID,Memory Frequency,SOL FB,Elapsed Cycles,SM Frequency,Memory [%],Duration,SOL L2,SM Active Cycles,SM [%],SOL TEX,Executed Ipc Active,Executed Ipc Elapsed,Issued Ipc Active,Issue Slots Busy,SM Busy,Memory Throughput,Mem Busy,Max Bandwidth,L2 Hit Rate,Mem Pipes Busy,L1 Hit Rate,Active Warps Per Scheduler,Eligible Warps Per Scheduler,No Eligible,Instructions Per Active Issue Slot,Issued Warp Per Scheduler,One or More Eligible,Avg. Not Predicated Off Threads Per Warp,Avg. Active Threads Per Warp,Warp Cycles Per Executed Instruction,Warp Cycles Per Issued Instruction,Warp Cycles Per Issue Active,Avg. Executed Instructions Per Scheduler,Executed Instructions,Avg. Issued Instructions Per Scheduler,Issued Instructions,Block Size,Grid Size,Registers Per Thread,Shared Memory Configuration Size,Dynamic Shared Memory Per Block,Static Shared Memory Per Block,Threads,Waves Per SM,Block Limit SM,Block Limit Registers,Block Limit Shared Mem,Block Limit Warps,Achieved Active Warps Per SM,Achieved Occupancy,Theoretical Active Warps per SM,Theoretical Occupancy,variant,BeginAddr,EndAddr,DataSize,CPUPageFault,GPUPagePault,HtoD,DtoH,RemoteMap
288,Fan2,m,2,820575948.0446,11.238,15834.3,1223103453.7548,11.74,12931.84,11.630799999999999,10848.356199999998,3.0852000000000004,8.566600000000001,0.17899999999999994,0.1216000000000001,0.17959999999999993,4.4963999999999995,4.4963999999999995,94427900710.24364,11.630799999999999,11.238,91.69019999999996,2.589599999999999,55.59299999999998,1.42,0.05320000000000002,94.61099999999999,1.0,0.0516,5.389000000000001,14.380199999999993,15.848999999999998,26.594599999999996,26.363600000000005,26.363600000000005,483.88680000000005,154843.88,488.13000000000017,156201.58,16.0,5184.0,16.0,0.0,0.0,0.0,82944.0,2.0199999999999996,32.0,128.0,32.0,64.0,4.799599999999999,7.499000000000002,32.0,50.0,111,0x200060051600,0x2000600a2600,331776,1,8,512.0,128.0,0.0
304,Fan1,a,0,714579501.3752,2.4798,5217.4,1068560294.5902005,2.4798,4894.08,0.41100000000000003,27.126200000000004,0.03140000000000001,45.678200000000004,0.23800000000000018,0.0,0.255,6.378800000000001,6.378800000000001,18121577389.408203,0.3194000000000002,2.4798,51.37059999999999,0.02640000000000002,1.4519999999999995,2.6879999999999997,0.08560000000000001,93.29679999999999,1.0,0.06720000000000001,6.703199999999999,28.17,30.7652,42.92060000000001,40.1224,40.1224,1.6192000000000004,517.24,1.7291999999999996,553.24,512.0,1.0,17.0,0.0,0.0,0.0,512.0,0.0,32.0,5.0,32.0,4.0,10.210799999999999,15.954599999999997,64.0,100.0,111,0x200060000000,0x20006005a400,369664,9,40,512.0,384.0,0.0
304,Fan1,b,1,714579501.3752,2.4798,5217.4,1068560294.5902005,2.4798,4894.08,0.41100000000000003,27.126200000000004,0.03140000000000001,45.678200000000004,0.23800000000000018,0.0,0.255,6.378800000000001,6.378800000000001,18121577389.408203,0.3194000000000002,2.4798,51.37059999999999,0.02640000000000002,1.4519999999999995,2.6879999999999997,0.08560000000000001,93.29679999999999,1.0,0.06720000000000001,6.703199999999999,28.17,30.7652,42.92060000000001,40.1224,40.1224,1.6192000000000004,517.24,1.7291999999999996,553.24,512.0,1.0,17.0,0.0,0.0,0.0,512.0,0.0,32.0,5.0,32.0,4.0,10.210799999999999,15.954599999999997,64.0,100.0,111,0x20006005a400,0x20006005a8c0,1216,0,0,0.0,0.0,0.0
304,Fan1,m,2,714579501.3752,2.4798,5217.4,1068560294.5902005,2.4798,4894.08,0.41100000000000003,27.126200000000004,0.03140000000000001,45.678200000000004,0.23800000000000018,0.0,0.255,6.378800000000001,6.378800000000001,18121577389.408203,0.3194000000000002,2.4798,51.37059999999999,0.02640000000000002,1.4519999999999995,2.6879999999999997,0.08560000000000001,93.29679999999999,1.0,0.06720000000000001,6.703199999999999,28.17,30.7652,42.92060000000001,40.1224,40.1224,1.6192000000000004,517.24,1.7291999999999996,553.24,512.0,1.0,17.0,0.0,0.0,0.0,512.0,0.0,32.0,5.0,32.0,4.0,10.210799999999999,15.954599999999997,64.0,100.0,111,0x20006005aa00,0x2000600b4e00,369664,1,8,512.0,128.0,0.0
304,Fan2,a,0,829224294.0729998,11.774000000000003,17161.54,1235315767.7904,17.132199999999997,13877.12,17.132199999999997,12212.105600000004,3.1847999999999983,8.548600000000002,0.17719999999999994,0.12680000000000002,0.17779999999999993,4.4686,4.4686,99956339695.9144,17.132199999999997,11.774000000000003,92.37299999999998,2.6768,48.8054,1.4682,0.04999999999999998,94.88700000000003,1.0,0.04999999999999998,5.1129999999999995,14.38959999999999,15.8574,28.9716,28.750800000000005,28.750800000000005,541.9806,173433.8,546.1615999999999,174771.68,16.0,5776.0,16.0,0.0,0.0,0.0,92416.0,2.2600000000000016,32.0,128.0,32.0,64.0,5.216199999999999,8.150799999999998,32.0,50.0,111,0x200060000000,0x20006005a400,369664,9,40,512.0,384.0,0.0
304,Fan2,b,1,829224294.0729998,11.774000000000003,17161.54,1235315767.7904,17.132199999999997,13877.12,17.132199999999997,12212.105600000004,3.1847999999999983,8.548600000000002,0.17719999999999994,0.12680000000000002,0.17779999999999993,4.4686,4.4686,99956339695.9144,17.132199999999997,11.774000000000003,92.37299999999998,2.6768,48.8054,1.4682,0.04999999999999998,94.88700000000003,1.0,0.04999999999999998,5.1129999999999995,14.38959999999999,15.8574,28.9716,28.750800000000005,28.750800000000005,541.9806,173433.8,546.1615999999999,174771.68,16.0,5776.0,16.0,0.0,0.0,0.0,92416.0,2.2600000000000016,32.0,128.0,32.0,64.0,5.216199999999999,8.150799999999998,32.0,50.0,111,0x20006005a400,0x20006005a8c0,1216,0,0,0.0,0.0,0.0
304,Fan2,m,2,829224294.0729998,11.774000000000003,17161.54,1235315767.7904,17.132199999999997,13877.12,17.132199999999997,12212.105600000004,3.1847999999999983,8.548600000000002,0.17719999999999994,0.12680000000000002,0.17779999999999993,4.4686,4.4686,99956339695.9144,17.132199999999997,11.774000000000003,92.37299999999998,2.6768,48.8054,1.4682,0.04999999999999998,94.88700000000003,1.0,0.04999999999999998,5.1129999999999995,14.38959999999999,15.8574,28.9716,28.750800000000005,28.750800000000005,541.9806,173433.8,546.1615999999999,174771.68,16.0,5776.0,16.0,0.0,0.0,0.0,92416.0,2.2600000000000016,32.0,128.0,32.0,64.0,5.216199999999999,8.150799999999998,32.0,50.0,111,0x20006005aa00,0x2000600b4e00,369664,1,8,512.0,128.0,0.0
32,Fan1,a,0,652650208.8510344,0.20551724137931035,4455.275862068966,975632788.0924138,0.22241379310344828,4564.9655172413795,0.17137931034482762,18.51448275862069,0.01965517241379311,16.331034482758625,0.13517241379310346,0.0,0.15931034482758621,3.9893103448275866,3.9893103448275866,1386240819.9162068,0.16137931034482766,0.22241379310344828,64.33517241379312,0.010000000000000004,0.0,3.4124137931034477,0.07793103448275865,93.45965517241376,1.0,0.06724137931034488,6.540344827586205,25.869310344827582,28.66793103448276,61.63068965517239,52.19068965517241,52.19068965517241,0.6199999999999998,199.0,0.7300000000000003,235.0,512.0,1.0,17.0,0.0,0.0,0.0,512.0,0.0,32.0,5.0,32.0,4.0,8.371379310344825,13.079655172413789,64.0,100.0,111,0x200060000000,0x200060001000,4096,2,32,64.0,64.0,0.0
32,Fan1,b,1,652650208.8510344,0.20551724137931035,4455.275862068966,975632788.0924138,0.22241379310344828,4564.9655172413795,0.17137931034482762,18.51448275862069,0.01965517241379311,16.331034482758625,0.13517241379310346,0.0,0.15931034482758621,3.9893103448275866,3.9893103448275866,1386240819.9162068,0.16137931034482766,0.22241379310344828,64.33517241379312,0.010000000000000004,0.0,3.4124137931034477,0.07793103448275865,93.45965517241376,1.0,0.06724137931034488,6.540344827586205,25.869310344827582,28.66793103448276,61.63068965517239,52.19068965517241,52.19068965517241,0.6199999999999998,199.0,0.7300000000000003,235.0,512.0,1.0,17.0,0.0,0.0,0.0,512.0,0.0,32.0,5.0,32.0,4.0,8.371379310344825,13.079655172413789,64.0,100.0,111,0x200060001000,0x200060001080,128,0,0,0.0,0.0,0.0
32,Fan1,m,2,652650208.8510344,0.20551724137931035,4455.275862068966,975632788.0924138,0.22241379310344828,4564.9655172413795,0.17137931034482762,18.51448275862069,0.01965517241379311,16.331034482758625,0.13517241379310346,0.0,0.15931034482758621,3.9893103448275866,3.9893103448275866,1386240819.9162068,0.16137931034482766,0.22241379310344828,64.33517241379312,0.010000000000000004,0.0,3.4124137931034477,0.07793103448275865,93.45965517241376,1.0,0.06724137931034488,6.540344827586205,25.869310344827582,28.66793103448276,61.63068965517239,52.19068965517241,52.19068965517241,0.6199999999999998,199.0,0.7300000000000003,235.0,512.0,1.0,17.0,0.0,0.0,0.0,512.0,0.0,32.0,5.0,32.0,4.0,8.371379310344825,13.079655172413789,64.0,100.0,111,0x200060001200,0x200060002200,4096,0,0,0.0,0.0,0.0
32,Fan2,a,0,736157202.3766667,0.445,5079.133333333333,1100822954.7223332,0.4533333333333333,4613.333333333333,0.32233333333333325,859.8173333333333,0.09433333333333335,0.7969999999999998,0.01866666666666667,0.001,0.02033333333333334,0.5576666666666666,0.5576666666666666,3360906870.3229995,0.30733333333333346,0.4533333333333333,88.03066666666668,0.06733333333333334,38.538333333333334,1.0076666666666665,0.021333333333333346,97.74533333333333,1.0,0.021333333333333346,2.254666666666666,13.302333333333333,14.775333333333332,55.50066666666666,45.055,45.055,4.027,1288.9333333333334,4.827,1544.9333333333334,16.0,64.0,16.0,0.0,0.0,0.0,1024.0,0.03000000000000002,32.0,128.0,32.0,64.0,1.0,1.5600000000000003,32.0,50.0,111,0x200060000000,0x200060001000,4096,2,32,64.0,64.0,0.0
32,Fan2,b,1,736157202.3766667,0.445,5079.133333333333,1100822954.7223332,0.4533333333333333,4613.333333333333,0.32233333333333325,859.8173333333333,0.09433333333333335,0.7969999999999998,0.01866666666666667,0.001,0.02033333333333334,0.5576666666666666,0.5576666666666666,3360906870.3229995,0.30733333333333346,0.4533333333333333,88.03066666666668,0.06733333333333334,38.538333333333334,1.0076666666666665,0.021333333333333346,97.74533333333333,1.0,0.021333333333333346,2.254666666666666,13.302333333333333,14.775333333333332,55.50066666666666,45.055,45.055,4.027,1288.9333333333334,4.827,1544.9333333333334,16.0,64.0,16.0,0.0,0.0,0.0,1024.0,0.03000000000000002,32.0,128.0,32.0,64.0,1.0,1.5600000000000003,32.0,50.0,111,0x200060001000,0x200060001080,128,0,0,0.0,0.0,0.0
32,Fan2,m,2,736157202.3766667,0.445,5079.133333333333,1100822954.7223332,0.4533333333333333,4613.333333333333,0.32233333333333325,859.8173333333333,0.09433333333333335,0.7969999999999998,0.01866666666666667,0.001,0.02033333333333334,0.5576666666666666,0.5576666666666666,3360906870.3229995,0.30733333333333346,0.4533333333333333,88.03066666666668,0.06733333333333334,38.538333333333334,1.0076666666666665,0.021333333333333346,97.74533333333333,1.0,0.021333333333333346,2.254666666666666,13.302333333333333,14.775333333333332,55.50066666666666,45.055,45.055,4.027,1288.9333333333334,4.827,1544.9333333333334,16.0,64.0,16.0,0.0,0.0,0.0,1024.0,0.03000000000000002,32.0,128.0,32.0,64.0,1.0,1.5600000000000003,32.0,50.0,111,0x200060001200,0x200060002200,4096,0,0,0.0,0.0,0.0
320,Fan1,a,0,690396530.9035997,2.4932000000000003,5435.2,1031941590.6330001,2.4932000000000003,5277.44,0.40899999999999986,29.785399999999996,0.03940000000000002,43.60660000000001,0.22440000000000027,0.0,0.23940000000000017,5.9894,5.9894,17606982457.236,0.3164000000000002,2.4932000000000003,51.29919999999997,0.03940000000000002,1.4441999999999995,2.6714,0.08180000000000004,93.60859999999997,1.0,0.06340000000000004,6.391400000000001,28.3754,30.9802,44.67240000000001,41.7996,41.7996,1.6695999999999984,533.62,1.7817999999999976,570.3,512.0,1.0,17.0,0.0,0.0,0.0,512.0,0.0,32.0,5.0,32.0,4.0,10.1064,15.790600000000001,64.0,100.0,111,0x200060000000,0x200060064000,409600,8,65,448.0,448.0,0.0
320,Fan1,b,1,690396530.9035997,2.4932000000000003,5435.2,1031941590.6330001,2.4932000000000003,5277.44,0.40899999999999986,29.785399999999996,0.03940000000000002,43.60660000000001,0.22440000000000027,0.0,0.23940000000000017,5.9894,5.9894,17606982457.236,0.3164000000000002,2.4932000000000003,51.29919999999997,0.03940000000000002,1.4441999999999995,2.6714,0.08180000000000004,93.60859999999997,1.0,0.06340000000000004,6.391400000000001,28.3754,30.9802,44.67240000000001,41.7996,41.7996,1.6695999999999984,533.62,1.7817999999999976,570.3,512.0,1.0,17.0,0.0,0.0,0.0,512.0,0.0,32.0,5.0,32.0,4.0,10.1064,15.790600000000001,64.0,100.0,111,0x200060064000,0x200060064500,1280,0,0,0.0,0.0,0.0
320,Fan1,m,2,690396530.9035997,2.4932000000000003,5435.2,1031941590.6330001,2.4932000000000003,5277.44,0.40899999999999986,29.785399999999996,0.03940000000000002,43.60660000000001,0.22440000000000027,0.0,0.23940000000000017,5.9894,5.9894,17606982457.236,0.3164000000000002,2.4932000000000003,51.29919999999997,0.03940000000000002,1.4441999999999995,2.6714,0.08180000000000004,93.60859999999997,1.0,0.06340000000000004,6.391400000000001,28.3754,30.9802,44.67240000000001,41.7996,41.7996,1.6695999999999984,533.62,1.7817999999999976,570.3,512.0,1.0,17.0,0.0,0.0,0.0,512.0,0.0,32.0,5.0,32.0,4.0,10.1064,15.790600000000001,64.0,100.0,111,0x200060064600,0x2000600c8600,409600,1,2,384.0,64.0,0.0
320,Fan2,a,0,827536544.3826,11.670399999999995,18406.68,1233357139.5285997,14.698399999999998,14905.6,14.698399999999998,13246.5492,3.3047999999999997,8.873600000000001,0.18119999999999992,0.131,0.1829999999999999,4.584799999999999,4.584799999999999,98869934346.07619,14.698399999999998,11.670399999999995,91.82360000000003,2.7788000000000004,51.093799999999995,1.4516,0.05260000000000001,94.6016,1.0,0.0506,5.3984000000000005,14.396799999999994,15.863399999999995,27.089399999999998,26.89360000000001,26.89360000000001,603.3729999999997,193079.72,607.7625999999999,194484.04,16.0,6400.0,16.0,0.0,0.0,0.0,102400.0,2.5,32.0,128.0,32.0,64.0,5.0131999999999985,7.833400000000001,32.0,50.0,111,0x200060000000,0x200060064000,409600,8,65,448.0,448.0,0.0
320,Fan2,b,1,827536544.3826,11.670399999999995,18406.68,1233357139.5285997,14.698399999999998,14905.6,14.698399999999998,13246.5492,3.3047999999999997,8.873600000000001,0.18119999999999992,0.131,0.1829999999999999,4.584799999999999,4.584799999999999,98869934346.07619,14.698399999999998,11.670399999999995,91.82360000000003,2.7788000000000004,51.093799999999995,1.4516,0.05260000000000001,94.6016,1.0,0.0506,5.3984000000000005,14.396799999999994,15.863399999999995,27.089399999999998,26.89360000000001,26.89360000000001,603.3729999999997,193079.72,607.7625999999999,194484.04,16.0,6400.0,16.0,0.0,0.0,0.0,102400.0,2.5,32.0,128.0,32.0,64.0,5.0131999999999985,7.833400000000001,32.0,50.0,111,0x200060064000,0x200060064500,1280,0,0,0.0,0.0,0.0
320,Fan2,m,2,827536544.3826,11.670399999999995,18406.68,1233357139.5285997,14.698399999999998,14905.6,14.698399999999998,13246.5492,3.3047999999999997,8.873600000000001,0.18119999999999992,0.131,0.1829999999999999,4.584799999999999,4.584799999999999,98869934346.07619,14.698399999999998,11.670399999999995,91.82360000000003,2.7788000000000004,51.093799999999995,1.4516,0.05260000000000001,94.6016,1.0,0.0506,5.3984000000000005,14.396799999999994,15.863399999999995,27.089399999999998,26.89360000000001,26.89360000000001,603.3729999999997,193079.72,607.7625999999999,194484.04,16.0,6400.0,16.0,0.0,0.0,0.0,102400.0,2.5,32.0,128.0,32.0,64.0,5.0131999999999985,7.833400000000001,32.0,50.0,111,0x200060064600,0x2000600c8600,409600,1,2,384.0,64.0,0.0
336,Fan1,a,0,696362944.382,2.696599999999999,5294.98,1040200076.6031997,2.696599999999999,5107.84,0.4348,28.320999999999998,0.034400000000000014,48.0132,0.2462000000000001,0.0,0.2609999999999999,6.5434,6.5434,19218434535.5364,0.3347999999999999,2.696599999999999,51.23500000000002,0.030000000000000023,1.4608,2.7953999999999994,0.08999999999999994,93.03120000000001,1.0,0.06939999999999996,6.968799999999999,28.265399999999996,30.850799999999996,42.715999999999994,40.116400000000006,40.116400000000006,1.7391999999999987,556.24,1.8491999999999982,592.24,512.0,1.0,17.0,0.0,0.0,0.0,512.0,0.0,32.0,5.0,32.0,4.0,10.6296,16.607799999999994,64.0,100.0,111,0x200060000000,0x20006006e400,451584,8,27,448.0,448.0,0.0
336,Fan1,b,1,696362944.382,2.696599999999999,5294.98,1040200076.6031997,2.696599999999999,5107.84,0.4348,28.320999999999998,0.034400000000000014,48.0132,0.2462000000000001,0.0,0.2609999999999999,6.5434,6.5434,19218434535.5364,0.3347999999999999,2.696599999999999,51.23500000000002,0.030000000000000023,1.4608,2.7953999999999994,0.08999999999999994,93.03120000000001,1.0,0.06939999999999996,6.968799999999999,28.265399999999996,30.850799999999996,42.715999999999994,40.116400000000006,40.116400000000006,1.7391999999999987,556.24,1.8491999999999982,592.24,512.0,1.0,17.0,0.0,0.0,0.0,512.0,0.0,32.0,5.0,32.0,4.0,10.6296,16.607799999999994,64.0,100.0,111,0x20006006e400,0x20006006e940,1344,0,0,0.0,0.0,0.0
336,Fan1,m,2,696362944.382,2.696599999999999,5294.98,1040200076.6031997,2.696599999999999,5107.84,0.4348,28.320999999999998,0.034400000000000014,48.0132,0.2462000000000001,0.0,0.2609999999999999,6.5434,6.5434,19218434535.5364,0.3347999999999999,2.696599999999999,51.23500000000002,0.030000000000000023,1.4608,2.7953999999999994,0.08999999999999994,93.03120000000001,1.0,0.06939999999999996,6.968799999999999,28.265399999999996,30.850799999999996,42.715999999999994,40.116400000000006,40.116400000000006,1.7391999999999987,556.24,1.8491999999999982,592.24,512.0,1.0,17.0,0.0,0.0,0.0,512.0,0.0,32.0,5.0,32.0,4.0,10.6296,16.607799999999994,64.0,100.0,111,0x20006006ea00,0x2000600dce00,451584,1,6,448.0,64.0,0.0
336,Fan2,a,0,834381153.7936002,11.975000000000001,19896.32,1244013411.4906,15.459599999999998,15976.32,15.459599999999998,14602.4702,3.382800000000001,8.0492,0.1827999999999999,0.134,0.18399999999999989,4.6018,4.6018,102308780117.20343,15.459599999999998,11.975000000000001,90.45120000000003,2.8470000000000004,61.65900000000001,1.4811999999999994,0.050599999999999985,94.66940000000001,1.0,0.04999999999999998,5.330600000000001,14.403800000000004,15.87299999999999,27.97059999999999,27.791,27.791,668.0686000000001,213781.64,672.3878000000001,215164.22,16.0,7056.0,16.0,0.0,0.0,0.0,112896.0,2.760000000000001,32.0,128.0,32.0,64.0,5.209,8.1386,32.0,50.0,111,0x200060000000,0x20006006e400,451584,8,27,448.0,448.0,0.0
336,Fan2,b,1,834381153.7936002,11.975000000000001,19896.32,1244013411.4906,15.459599999999998,15976.32,15.459599999999998,14602.4702,3.382800000000001,8.0492,0.1827999999999999,0.134,0.18399999999999989,4.6018,4.6018,102308780117.20343,15.459599999999998,11.975000000000001,90.45120000000003,2.8470000000000004,61.65900000000001,1.4811999999999994,0.050599999999999985,94.66940000000001,1.0,0.04999999999999998,5.330600000000001,14.403800000000004,15.87299999999999,27.97059999999999,27.791,27.791,668.0686000000001,213781.64,672.3878000000001,215164.22,16.0,7056.0,16.0,0.0,0.0,0.0,112896.0,2.760000000000001,32.0,128.0,32.0,64.0,5.209,8.1386,32.0,50.0,111,0x20006006e400,0x20006006e940,1344,0,0,0.0,0.0,0.0
336,Fan2,m,2,834381153.7936002,11.975000000000001,19896.32,1244013411.4906,15.459599999999998,15976.32,15.459599999999998,14602.4702,3.382800000000001,8.0492,0.1827999999999999,0.134,0.18399999999999989,4.6018,4.6018,102308780117.20343,15.459599999999998,11.975000000000001,90.45120000000003,2.8470000000000004,61.65900000000001,1.4811999999999994,0.050599999999999985,94.66940000000001,1.0,0.04999999999999998,5.330600000000001,14.403800000000004,15.87299999999999,27.97059999999999,27.791,27.791,668.0686000000001,213781.64,672.3878000000001,215164.22,16.0,7056.0,16.0,0.0,0.0,0.0,112896.0,2.760000000000001,32.0,128.0,32.0,64.0,5.209,8.1386,32.0,50.0,111,0x20006006ea00,0x2000600dce00,451584,1,6,448.0,64.0,0.0
352,Fan1,a,0,680705679.2864001,2.7119999999999997,5518.98,1017968190.9019998,2.7119999999999997,5422.08,0.43160000000000026,30.859999999999985,0.03500000000000002,46.01840000000002,0.2310000000000002,0.0,0.24760000000000001,6.1739999999999995,6.1739999999999995,18898638134.435402,0.33080000000000004,2.7119999999999997,51.176800000000014,0.030000000000000023,1.4523999999999995,2.7732,0.08759999999999998,93.29479999999998,1.0,0.06799999999999999,6.705199999999998,28.4542,31.049399999999995,43.952,41.34879999999999,41.34879999999999,1.7896000000000003,572.62,1.8995999999999997,608.62,512.0,1.0,17.0,0.0,0.0,0.0,512.0,0.0,32.0,5.0,32.0,4.0,10.348600000000001,16.1706,64.0,100.0,111,0x200060000000,0x200060079000,495616,8,43,512.0,512.0,0.0
352,Fan1,b,1,680705679.2864001,2.7119999999999997,5518.98,1017968190.9019998,2.7119999999999997,5422.08,0.43160000000000026,30.859999999999985,0.03500000000000002,46.01840000000002,0.2310000000000002,0.0,0.24760000000000001,6.1739999999999995,6.1739999999999995,18898638134.435402,0.33080000000000004,2.7119999999999997,51.176800000000014,0.030000000000000023,1.4523999999999995,2.7732,0.08759999999999998,93.29479999999998,1.0,0.06799999999999999,6.705199999999998,28.4542,31.049399999999995,43.952,41.34879999999999,41.34879999999999,1.7896000000000003,572.62,1.8995999999999997,608.62,512.0,1.0,17.0,0.0,0.0,0.0,512.0,0.0,32.0,5.0,32.0,4.0,10.348600000000001,16.1706,64.0,100.0,111,0x200060079000,0x200060079580,1408,0,0,0.0,0.0,0.0
352,Fan1,m,2,680705679.2864001,2.7119999999999997,5518.98,1017968190.9019998,2.7119999999999997,5422.08,0.43160000000000026,30.859999999999985,0.03500000000000002,46.01840000000002,0.2310000000000002,0.0,0.24760000000000001,6.1739999999999995,6.1739999999999995,18898638134.435402,0.33080000000000004,2.7119999999999997,51.176800000000014,0.030000000000000023,1.4523999999999995,2.7732,0.08759999999999998,93.29479999999998,1.0,0.06799999999999999,6.705199999999998,28.4542,31.049399999999995,43.952,41.34879999999999,41.34879999999999,1.7896000000000003,572.62,1.8995999999999997,608.62,512.0,1.0,17.0,0.0,0.0,0.0,512.0,0.0,32.0,5.0,32.0,4.0,10.348600000000001,16.1706,64.0,100.0,111,0x200060079600,0x2000600f2600,495616,1,5,512.0,0.0,0.0
352,Fan2,a,0,837599303.5825998,11.7624,21418.72,1248508373.3933997,16.478400000000004,17132.16,16.478400000000004,16074.536400000005,3.4612000000000007,9.0302,0.18279999999999988,0.13759999999999997,0.18339999999999987,4.603400000000001,4.603400000000001,100871498857.1998,16.478400000000004,11.7624,91.99439999999997,2.914600000000001,50.31279999999998,1.4691999999999998,0.050599999999999985,94.68019999999999,1.0,0.05019999999999999,5.319800000000002,14.410400000000005,15.876599999999994,27.780400000000007,27.615999999999996,27.615999999999996,736.0601999999998,235539.56,740.4441999999997,236942.2,16.0,7744.0,16.0,0.0,0.0,0.0,123904.0,3.0200000000000005,32.0,128.0,32.0,64.0,5.190600000000001,8.110800000000001,32.0,50.0,111,0x200060000000,0x200060079000,495616,8,43,512.0,512.0,0.0
352,Fan2,b,1,837599303.5825998,11.7624,21418.72,1248508373.3933997,16.478400000000004,17132.16,16.478400000000004,16074.536400000005,3.4612000000000007,9.0302,0.18279999999999988,0.13759999999999997,0.18339999999999987,4.603400000000001,4.603400000000001,100871498857.1998,16.478400000000004,11.7624,91.99439999999997,2.914600000000001,50.31279999999998,1.4691999999999998,0.050599999999999985,94.68019999999999,1.0,0.05019999999999999,5.319800000000002,14.410400000000005,15.876599999999994,27.780400000000007,27.615999999999996,27.615999999999996,736.0601999999998,235539.56,740.4441999999997,236942.2,16.0,7744.0,16.0,0.0,0.0,0.0,123904.0,3.0200000000000005,32.0,128.0,32.0,64.0,5.190600000000001,8.110800000000001,32.0,50.0,111,0x200060079000,0x200060079580,1408,0,0,0.0,0.0,0.0
352,Fan2,m,2,837599303.5825998,11.7624,21418.72,1248508373.3933997,16.478400000000004,17132.16,16.478400000000004,16074.536400000005,3.4612000000000007,9.0302,0.18279999999999988,0.13759999999999997,0.18339999999999987,4.603400000000001,4.603400000000001,100871498857.1998,16.478400000000004,11.7624,91.99439999999997,2.914600000000001,50.31279999999998,1.4691999999999998,0.050599999999999985,94.68019999999999,1.0,0.05019999999999999,5.319800000000002,14.410400000000005,15.876599999999994,27.780400000000007,27.615999999999996,27.615999999999996,736.0601999999998,235539.56,740.4441999999997,236942.2,16.0,7744.0,16.0,0.0,0.0,0.0,123904.0,3.0200000000000005,32.0,128.0,32.0,64.0,5.190600000000001,8.110800000000001,32.0,50.0,111,0x200060079600,0x2000600f2600,495616,1,5,512.0,0.0,0.0
368,Fan1,a,0,675297270.2041999,2.9160000000000004,5368.44,1010347138.7716005,2.9160000000000004,5323.52,0.4586000000000001,29.199600000000004,0.03920000000000002,50.668200000000006,0.2552,0.0,0.27039999999999986,6.761800000000002,6.761800000000002,20157019706.44739,0.34859999999999985,2.9160000000000004,51.1238,0.03160000000000002,1.4672000000000003,2.8929999999999993,0.0962,92.81279999999997,1.0,0.07079999999999995,7.187199999999999,28.347599999999996,30.9256,42.6904,40.25200000000001,40.25200000000001,1.859200000000002,595.24,1.971800000000001,631.24,512.0,1.0,17.0,0.0,0.0,0.0,512.0,0.0,32.0,5.0,32.0,4.0,10.994799999999998,17.178999999999995,64.0,100.0,111,0x200060000000,0x200060084400,541696,10,38,576.0,576.0,0.0
368,Fan1,b,1,675297270.2041999,2.9160000000000004,5368.44,1010347138.7716005,2.9160000000000004,5323.52,0.4586000000000001,29.199600000000004,0.03920000000000002,50.668200000000006,0.2552,0.0,0.27039999999999986,6.761800000000002,6.761800000000002,20157019706.44739,0.34859999999999985,2.9160000000000004,51.1238,0.03160000000000002,1.4672000000000003,2.8929999999999993,0.0962,92.81279999999997,1.0,0.07079999999999995,7.187199999999999,28.347599999999996,30.9256,42.6904,40.25200000000001,40.25200000000001,1.859200000000002,595.24,1.971800000000001,631.24,512.0,1.0,17.0,0.0,0.0,0.0,512.0,0.0,32.0,5.0,32.0,4.0,10.994799999999998,17.178999999999995,64.0,100.0,111,0x200060084400,0x2000600849c0,1472,0,0,0.0,0.0,0.0
368,Fan1,m,2,675297270.2041999,2.9160000000000004,5368.44,1010347138.7716005,2.9160000000000004,5323.52,0.4586000000000001,29.199600000000004,0.03920000000000002,50.668200000000006,0.2552,0.0,0.27039999999999986,6.761800000000002,6.761800000000002,20157019706.44739,0.34859999999999985,2.9160000000000004,51.1238,0.03160000000000002,1.4672000000000003,2.8929999999999993,0.0962,92.81279999999997,1.0,0.07079999999999995,7.187199999999999,28.347599999999996,30.9256,42.6904,40.25200000000001,40.25200000000001,1.859200000000002,595.24,1.971800000000001,631.24,512.0,1.0,17.0,0.0,0.0,0.0,512.0,0.0,32.0,5.0,32.0,4.0,10.994799999999998,17.178999999999995,64.0,100.0,111,0x200060084a00,0x200060108e00,541696,1,9,512.0,0.0,0.0
